City,Searches,Rain,Temp,Cases
Mexico-Tamaulipas,29,82.3,28.8,0
Mexico-Tamaulipas,22,2.1,19.4,0
Mexico-Tamaulipas,8,128.2,27.9,0
Mexico-Tamaulipas,25,113.9,24.2,12
Mexico-Tamaulipas,23,113.9,24.2,58
Mexico-Tamaulipas,0,57.9,24.1,0
Mexico-Tamaulipas,41,53.8,23.1,18
Mexico-Tamaulipas,83,129.2,28.1,39
Mexico-Tamaulipas,40,2.1,19.4,0
Mexico-Tamaulipas,13,61.7,29.9,0
Mexico-Tamaulipas,38,2.1,19.4,0
Mexico-Tamaulipas,78,68.3,30.2,1
Mexico-Tamaulipas,35,129.2,28.1,41
Mexico-Tamaulipas,46,25.4,16.8,0
Mexico-Michoacan_de_Ocampo,0,18.7,17.7,0
Mexico-Michoacan_de_Ocampo,0,1,18.5,0
Mexico-Michoacan_de_Ocampo,16,1,18.5,0
Mexico-Michoacan_de_Ocampo,0,116.1,24,1
Mexico-Michoacan_de_Ocampo,15,140.5,21.9,1
Mexico-Michoacan_de_Ocampo,0,1.8,21.9,0
Mexico-Michoacan_de_Ocampo,6,0.4,19.2,0
Mexico-Michoacan_de_Ocampo,16,228.4,22.4,0
Mexico-Michoacan_de_Ocampo,8,18.7,17.7,0
Mexico-Michoacan_de_Ocampo,2,39.2,21.3,0
Mexico-Michoacan_de_Ocampo,6,27.1,24.3,0
Mexico-Michoacan_de_Ocampo,5,140.5,21.9,1
Mexico-Michoacan_de_Ocampo,0,1.8,21.9,0
Mexico-Michoacan_de_Ocampo,15,172.7,22.1,0
Mexico-Michoacan_de_Ocampo,7,228.4,22.4,0
Mexico-Michoacan_de_Ocampo,10,18.7,17.7,0
Mexico-Michoacan_de_Ocampo,0,0.4,19.2,0
Mexico-Michoacan_de_Ocampo,0,1.8,21.9,0
Mexico-Michoacan_de_Ocampo,32,14.6,20.6,0
Mexico-Michoacan_de_Ocampo,12,172.7,22.1,3
Mexico-Michoacan_de_Ocampo,25,28.8,19.2,0
Mexico-Michoacan_de_Ocampo,58,22.8,19.3,0
Mexico-Michoacan_de_Ocampo,20,29.5,24.2,0
Mexico-Michoacan_de_Ocampo,0,12,18.6,0
Mexico-Michoacan_de_Ocampo,17,22.8,19.3,0
Mexico-Michoacan_de_Ocampo,3,39.2,21.3,1
Mexico-Michoacan_de_Ocampo,6,39.2,21.3,3
Mexico-Michoacan_de_Ocampo,9,0.1,17.6,0
Mexico-Michoacan_de_Ocampo,0,123.8,22.9,0
Mexico-Michoacan_de_Ocampo,0,29.5,24.2,0
Mexico-Michoacan_de_Ocampo,11,27.1,24.3,0
Mexico-Michoacan_de_Ocampo,24,3.9,22.1,0
Mexico-Michoacan_de_Ocampo,0,50.2,21,0
Mexico-Michoacan_de_Ocampo,16,14.6,20.6,0
Mexico-Michoacan_de_Ocampo,35,3.9,22.1,1
Mexico-Michoacan_de_Ocampo,3,123.8,22.9,3
Mexico-Michoacan_de_Ocampo,0,17,17.2,0
Mexico-Michoacan_de_Ocampo,0,0.4,19.2,0
Mexico-Michoacan_de_Ocampo,19,7.4,20.7,0
Mexico-Michoacan_de_Ocampo,30,2.2,19,0
Mexico-Michoacan_de_Ocampo,0,50.2,21,2
Mexico-Michoacan_de_Ocampo,0,18.7,17.7,0
Mexico-Michoacan_de_Ocampo,2,140.5,21.9,1
Mexico-Michoacan_de_Ocampo,0,190.9,21.7,0
Mexico-Michoacan_de_Ocampo,10,12,18.6,1
Mexico-Michoacan_de_Ocampo,7,39.2,21.3,1
Mexico-Michoacan_de_Ocampo,2,140.5,21.9,0
Mexico-Michoacan_de_Ocampo,28,3.9,22.1,1
Mexico-Michoacan_de_Ocampo,12,123.8,22.9,0
Mexico-Michoacan_de_Ocampo,0,1,18.5,0
Mexico-Michoacan_de_Ocampo,0,0.1,17.6,0
Mexico-Michoacan_de_Ocampo,16,14.6,20.6,0
Mexico-Michoacan_de_Ocampo,15,12,18.6,1
Mexico-Michoacan_de_Ocampo,32,22.8,19.3,0
Mexico-Michoacan_de_Ocampo,4,190.9,21.7,0
Mexico-Michoacan_de_Ocampo,8,131.9,21.7,2
Mexico-Michoacan_de_Ocampo,12,172.7,22.1,5
Mexico-Michoacan_de_Ocampo,15,159.4,22,0
Mexico-Michoacan_de_Ocampo,0,190.9,21.7,0
Mexico-Michoacan_de_Ocampo,3,131.9,21.7,2
Mexico-Michoacan_de_Ocampo,15,1,18.5,0
Mexico-Michoacan_de_Ocampo,23,3.9,22.1,0
Mexico-Michoacan_de_Ocampo,14,159.4,22,0
Mexico-Michoacan_de_Ocampo,16,140.5,21.9,0
Mexico-Michoacan_de_Ocampo,15,1.8,21.9,0
Mexico-Michoacan_de_Ocampo,11,27.1,24.3,1
Mexico-Michoacan_de_Ocampo,10,17,17.2,0
Mexico-Michoacan_de_Ocampo,0,116.1,24,0
Mexico-Michoacan_de_Ocampo,26,29.5,24.2,0
Mexico-Michoacan_de_Ocampo,40,159.4,22,0
Mexico-Michoacan_de_Ocampo,40,17,17.2,0
Mexico-Michoacan_de_Ocampo,8,131.9,21.7,20
Mexico-Michoacan_de_Ocampo,0,159.4,22,0
Mexico-Michoacan_de_Ocampo,40,17,17.2,0
Mexico-Michoacan_de_Ocampo,0,228.4,22.4,0
Mexico-Michoacan_de_Ocampo,6,28.8,19.2,1
Mexico-Michoacan_de_Ocampo,14,172.7,22.1,1
Mexico-Michoacan_de_Ocampo,0,0.4,19.2,0
Mexico-Michoacan_de_Ocampo,0,28.8,19.2,0
Mexico-Michoacan_de_Ocampo,18,116.1,24,2
Mexico-Michoacan_de_Ocampo,0,29.5,24.2,0
Mexico-Michoacan_de_Ocampo,21,3.9,22.1,0
Mexico-Michoacan_de_Ocampo,0,123.8,22.9,2
Mexico-Michoacan_de_Ocampo,28,159.4,22,1
Mexico-Michoacan_de_Ocampo,11,0.1,17.6,0
Mexico-Michoacan_de_Ocampo,11,12,18.6,0
Mexico-Michoacan_de_Ocampo,3,39.2,21.3,0
Mexico-Michoacan_de_Ocampo,0,12,18.6,0
Mexico-Michoacan_de_Ocampo,0,1.8,21.9,0
Mexico-Michoacan_de_Ocampo,33,22.8,19.3,0
Mexico-Michoacan_de_Ocampo,61,0.1,17.6,0
Mexico-Michoacan_de_Ocampo,8,131.9,21.7,6
Mexico-Michoacan_de_Ocampo,26,2.2,19,0
Mexico-Michoacan_de_Ocampo,8,27.1,24.3,0
Mexico-Michoacan_de_Ocampo,0,50.2,21,0
Mexico-Michoacan_de_Ocampo,5,50.2,21,0
Mexico-Michoacan_de_Ocampo,0,14.6,20.6,0
Mexico-Michoacan_de_Ocampo,39,28.8,19.2,2
Mexico-Michoacan_de_Ocampo,0,190.9,21.7,0
Mexico-Michoacan_de_Ocampo,31,2.2,19,1
Mexico-Michoacan_de_Ocampo,12,116.1,24,0
Mexico-Michoacan_de_Ocampo,32,2.2,19,0
Mexico-Michoacan_de_Ocampo,0,228.4,22.4,0
Mexico-Michoacan_de_Ocampo,0,190.9,21.7,0
Mexico-Michoacan_de_Ocampo,30,17,17.2,0
Mexico-Nuevo_Leon,0,3.6,16.7,0
Mexico-Nuevo_Leon,30,7.4,20.4,0
Mexico-Nuevo_Leon,16,7.4,20.4,0
Mexico-Nuevo_Leon,24,45.6,28.3,0
Mexico-Nuevo_Leon,3,36.4,29.5,1
Mexico-Nuevo_Leon,0,45,23.8,0
Mexico-Nuevo_Leon,3,7.8,19.6,6
Mexico-Nuevo_Leon,17,40.6,28.6,8
Mexico-Nuevo_Leon,5,3.6,16.7,0
Mexico-Nuevo_Leon,46,32.2,23.9,56
Mexico-Nuevo_Leon,13,93,26,0
Mexico-Nuevo_Leon,1,36.4,29.5,0
Mexico-Nuevo_Leon,0,45,23.8,0
Mexico-Nuevo_Leon,5,128,28.1,1
Mexico-Nuevo_Leon,29,40.6,28.6,2
Mexico-Nuevo_Leon,0,3.6,16.7,0
Mexico-Nuevo_Leon,6,7.8,19.6,2
Mexico-Nuevo_Leon,22,45,23.8,0
Mexico-Nuevo_Leon,17,50.6,22,0
Mexico-Nuevo_Leon,6,128,28.1,0
Mexico-Nuevo_Leon,62,50,20.4,27
Mexico-Nuevo_Leon,26,47.2,21.6,0
Mexico-Nuevo_Leon,20,60.7,26.2,0
Mexico-Nuevo_Leon,21,15.9,16.6,2
Mexico-Nuevo_Leon,14,47.2,21.6,0
Mexico-Nuevo_Leon,100,32.2,23.9,143
Mexico-Nuevo_Leon,47,32.2,23.9,29
Mexico-Nuevo_Leon,15,10.2,16.8,2
Mexico-Nuevo_Leon,9,58,27.1,0
Mexico-Nuevo_Leon,31,60.7,26.2,0
Mexico-Nuevo_Leon,6,93,26,0
Mexico-Nuevo_Leon,11,45.2,23.9,0
Mexico-Nuevo_Leon,9,64.9,21.6,4
Mexico-Nuevo_Leon,27,50.6,22,0
Mexico-Nuevo_Leon,22,45.2,23.9,0
Mexico-Nuevo_Leon,6,58,27.1,0
Mexico-Nuevo_Leon,0,29.1,14.1,3
Mexico-Nuevo_Leon,11,7.8,19.6,1
Mexico-Nuevo_Leon,24,20.1,19.5,1
Mexico-Nuevo_Leon,25,1.5,17.5,0
Mexico-Nuevo_Leon,11,64.9,21.6,13
Mexico-Nuevo_Leon,0,3.6,16.7,0
Mexico-Nuevo_Leon,2,36.4,29.5,0
Mexico-Nuevo_Leon,5,172.1,26.2,7
Mexico-Nuevo_Leon,33,15.9,16.6,2
Mexico-Nuevo_Leon,100,32.2,23.9,48
Mexico-Nuevo_Leon,3,36.4,29.5,0
Mexico-Nuevo_Leon,28,45.2,23.9,0
Mexico-Nuevo_Leon,9,58,27.1,0
Mexico-Nuevo_Leon,15,7.4,20.4,0
Mexico-Nuevo_Leon,11,10.2,16.8,3
Mexico-Nuevo_Leon,12,50.6,22,0
Mexico-Nuevo_Leon,61,15.9,16.6,1
Mexico-Nuevo_Leon,34,47.2,21.6,0
Mexico-Nuevo_Leon,4,172.1,26.2,1
Mexico-Nuevo_Leon,2,75.7,26.8,0
Mexico-Nuevo_Leon,3,128,28.1,0
Mexico-Nuevo_Leon,25,31,28,0
Mexico-Nuevo_Leon,22,172.1,26.2,7
Mexico-Nuevo_Leon,5,75.7,26.8,4
Mexico-Nuevo_Leon,26,7.4,20.4,0
Mexico-Nuevo_Leon,28,45.2,23.9,0
Mexico-Nuevo_Leon,7,31,28,0
Mexico-Nuevo_Leon,4,36.4,29.5,1
Mexico-Nuevo_Leon,27,45,23.8,0
Mexico-Nuevo_Leon,9,93,26,1
Mexico-Nuevo_Leon,0,29.1,14.1,0
Mexico-Nuevo_Leon,10,45.6,28.3,0
Mexico-Nuevo_Leon,18,60.7,26.2,0
Mexico-Nuevo_Leon,19,31,28,1
Mexico-Nuevo_Leon,55,29.1,14.1,0
Mexico-Nuevo_Leon,10,75.7,26.8,23
Mexico-Nuevo_Leon,5,31,28,2
Mexico-Nuevo_Leon,24,29.1,14.1,0
Mexico-Nuevo_Leon,18,40.6,28.6,2
Mexico-Nuevo_Leon,72,50,20.4,53
Mexico-Nuevo_Leon,4,128,28.1,0
Mexico-Nuevo_Leon,7,7.8,19.6,5
Mexico-Nuevo_Leon,83,50,20.4,10
Mexico-Nuevo_Leon,20,45.6,28.3,1
Mexico-Nuevo_Leon,20,60.7,26.2,0
Mexico-Nuevo_Leon,21,45.2,23.9,0
Mexico-Nuevo_Leon,5,58,27.1,0
Mexico-Nuevo_Leon,5,31,28,0
Mexico-Nuevo_Leon,21,10.2,16.8,0
Mexico-Nuevo_Leon,53,15.9,16.6,303
Mexico-Nuevo_Leon,100,32.2,23.9,45
Mexico-Nuevo_Leon,17,15.9,16.6,22
Mexico-Nuevo_Leon,18,45,23.8,0
Mexico-Nuevo_Leon,18,47.2,21.6,0
Mexico-Nuevo_Leon,21,10.2,16.8,1
Mexico-Nuevo_Leon,12,75.7,26.8,7
Mexico-Nuevo_Leon,17,1.5,17.5,0
Mexico-Nuevo_Leon,11,93,26,0
Mexico-Nuevo_Leon,10,64.9,21.6,5
Mexico-Nuevo_Leon,11,64.9,21.6,1
Mexico-Nuevo_Leon,11,50.6,22,0
Mexico-Nuevo_Leon,75,50,20.4,2
Mexico-Nuevo_Leon,22,172.1,26.2,7
Mexico-Nuevo_Leon,27,1.5,17.5,0
Mexico-Nuevo_Leon,8,45.6,28.3,0
Mexico-Nuevo_Leon,31,1.5,17.5,0
Mexico-Nuevo_Leon,30,40.6,28.6,3
Mexico-Nuevo_Leon,18,172.1,26.2,10
Mexico-Nuevo_Leon,39,29.1,14.1,0
Mexico-Aguascalientes,0,23.7,13.6,0
Mexico-Aguascalientes,38,2.1,14.7,0
Mexico-Aguascalientes,0,2.1,14.7,0
Mexico-Aguascalientes,0,43.5,23.5,0
Mexico-Aguascalientes,0,172.7,21,0
Mexico-Aguascalientes,0,0.4,18.8,0
Mexico-Aguascalientes,0,0.1,16.3,0
Mexico-Aguascalientes,0,143.8,21.3,0
Mexico-Aguascalientes,0,23.7,13.6,0
Mexico-Aguascalientes,5,8.7,18.8,0
Mexico-Aguascalientes,0,6.3,23.3,0
Mexico-Aguascalientes,5,172.7,21,0
Mexico-Aguascalientes,0,0.4,18.8,0
Mexico-Aguascalientes,7,193.6,20.6,0
Mexico-Aguascalientes,14,143.8,21.3,0
Mexico-Aguascalientes,0,23.7,13.6,0
Mexico-Aguascalientes,0,0.1,16.3,0
Mexico-Aguascalientes,0,0.4,18.8,0
Mexico-Aguascalientes,34,6.7,17.9,0
Mexico-Aguascalientes,5,193.6,20.6,0
Mexico-Aguascalientes,0,30.1,15.9,3
Mexico-Aguascalientes,46,12.7,17,0
Mexico-Aguascalientes,0,4.2,21.8,0
Mexico-Aguascalientes,0,2.1,15.1,0
Mexico-Aguascalientes,17,12.7,17,0
Mexico-Aguascalientes,0,8.7,18.8,0
Mexico-Aguascalientes,13,8.7,18.8,0
Mexico-Aguascalientes,0,0.4,13.8,0
Mexico-Aguascalientes,15,71,21.9,0
Mexico-Aguascalientes,0,4.2,21.8,0
Mexico-Aguascalientes,7,6.3,23.3,0
Mexico-Aguascalientes,21,1.7,19.8,0
Mexico-Aguascalientes,0,21.8,17.8,0
Mexico-Aguascalientes,0,6.7,17.9,0
Mexico-Aguascalientes,0,1.7,19.8,0
Mexico-Aguascalientes,0,71,21.9,0
Mexico-Aguascalientes,0,4.4,12.1,0
Mexico-Aguascalientes,0,0.1,16.3,0
Mexico-Aguascalientes,0,8.3,17.1,0
Mexico-Aguascalientes,34,9.6,15,0
Mexico-Aguascalientes,8,21.8,17.8,0
Mexico-Aguascalientes,0,23.7,13.6,0
Mexico-Aguascalientes,0,172.7,21,0
Mexico-Aguascalientes,0,159.5,20,0
Mexico-Aguascalientes,0,2.1,15.1,0
Mexico-Aguascalientes,0,8.7,18.8,0
Mexico-Aguascalientes,0,172.7,21,0
Mexico-Aguascalientes,35,1.7,19.8,0
Mexico-Aguascalientes,8,71,21.9,0
Mexico-Aguascalientes,0,2.1,14.7,0
Mexico-Aguascalientes,17,0.4,13.8,0
Mexico-Aguascalientes,0,6.7,17.9,0
Mexico-Aguascalientes,0,2.1,15.1,0
Mexico-Aguascalientes,11,12.7,17,0
Mexico-Aguascalientes,0,159.5,20,0
Mexico-Aguascalientes,3,62,20.2,0
Mexico-Aguascalientes,0,193.6,20.6,0
Mexico-Aguascalientes,0,169.3,20.3,0
Mexico-Aguascalientes,0,159.5,20,0
Mexico-Aguascalientes,7,62,20.2,1
Mexico-Aguascalientes,32,2.1,14.7,0
Mexico-Aguascalientes,0,1.7,19.8,0
Mexico-Aguascalientes,0,169.3,20.3,0
Mexico-Aguascalientes,0,172.7,21,0
Mexico-Aguascalientes,31,0.4,18.8,0
Mexico-Aguascalientes,23,6.3,23.3,0
Mexico-Aguascalientes,0,4.4,12.1,0
Mexico-Aguascalientes,29,43.5,23.5,0
Mexico-Aguascalientes,0,4.2,21.8,0
Mexico-Aguascalientes,27,169.3,20.3,0
Mexico-Aguascalientes,29,4.4,12.1,0
Mexico-Aguascalientes,3,62,20.2,0
Mexico-Aguascalientes,0,169.3,20.3,0
Mexico-Aguascalientes,14,4.4,12.1,0
Mexico-Aguascalientes,18,143.8,21.3,0
Mexico-Aguascalientes,0,30.1,15.9,0
Mexico-Aguascalientes,4,193.6,20.6,0
Mexico-Aguascalientes,0,0.1,16.3,0
Mexico-Aguascalientes,0,30.1,15.9,0
Mexico-Aguascalientes,0,43.5,23.5,0
Mexico-Aguascalientes,0,4.2,21.8,0
Mexico-Aguascalientes,0,1.7,19.8,0
Mexico-Aguascalientes,0,71,21.9,0
Mexico-Aguascalientes,0,169.3,20.3,0
Mexico-Aguascalientes,0,0.4,13.8,0
Mexico-Aguascalientes,0,2.1,15.1,0
Mexico-Aguascalientes,0,8.7,18.8,0
Mexico-Aguascalientes,0,2.1,15.1,0
Mexico-Aguascalientes,0,0.4,18.8,0
Mexico-Aguascalientes,33,12.7,17,0
Mexico-Aguascalientes,0,0.4,13.8,0
Mexico-Aguascalientes,0,62,20.2,0
Mexico-Aguascalientes,11,9.6,15,0
Mexico-Aguascalientes,15,6.3,23.3,0
Mexico-Aguascalientes,0,21.8,17.8,0
Mexico-Aguascalientes,0,21.8,17.8,0
Mexico-Aguascalientes,0,6.7,17.9,0
Mexico-Aguascalientes,0,30.1,15.9,0
Mexico-Aguascalientes,17,159.5,20,0
Mexico-Aguascalientes,28,9.6,15,0
Mexico-Aguascalientes,0,43.5,23.5,0
Mexico-Aguascalientes,30,9.6,15,0
Mexico-Aguascalientes,0,143.8,21.3,0
Mexico-Aguascalientes,0,159.5,20,0
Mexico-Aguascalientes,47,4.4,12.1,0
Mexico-Campeche,0,78.8,26.6,0
Mexico-Campeche,0,6.9,26.7,0
Mexico-Campeche,69,6.9,26.7,0
Mexico-Campeche,0,363.6,29.3,0
Mexico-Campeche,85,180.9,29.5,0
Mexico-Campeche,0,65.1,29.5,0
Mexico-Campeche,12,33.4,25,0
Mexico-Campeche,0,202.8,29.4,0
Mexico-Campeche,0,78.8,26.6,0
Mexico-Campeche,32,81.7,27.6,4
Mexico-Campeche,0,61.7,31.5,0
Mexico-Campeche,12,180.9,29.5,0
Mexico-Campeche,0,65.1,29.5,0
Mexico-Campeche,100,173.3,29.4,0
Mexico-Campeche,0,202.8,29.4,0
Mexico-Campeche,0,78.8,26.6,0
Mexico-Campeche,0,33.4,25,0
Mexico-Campeche,28,65.1,29.5,0
Mexico-Campeche,0,9.1,27.4,0
Mexico-Campeche,100,173.3,29.4,4
Mexico-Campeche,0,53.4,26.5,0
Mexico-Campeche,58,33.1,28.4,0
Mexico-Campeche,0,49.7,30.8,0
Mexico-Campeche,0,41.8,26.9,0
Mexico-Campeche,48,33.1,28.4,0
Mexico-Campeche,71,81.7,27.6,12
Mexico-Campeche,46,81.7,27.6,8
Mexico-Campeche,0,16.1,25.5,0
Mexico-Campeche,0,244.9,29.8,3
Mexico-Campeche,0,49.7,30.8,0
Mexico-Campeche,17,61.7,31.5,0
Mexico-Campeche,24,19.3,30.2,0
Mexico-Campeche,0,221.7,27.2,0
Mexico-Campeche,0,9.1,27.4,0
Mexico-Campeche,66,19.3,30.2,0
Mexico-Campeche,16,244.9,29.8,4
Mexico-Campeche,0,50.4,23.9,0
Mexico-Campeche,14,33.4,25,0
Mexico-Campeche,91,123.6,27.5,0
Mexico-Campeche,36,33.8,23.9,0
Mexico-Campeche,0,221.7,27.2,0
Mexico-Campeche,0,78.8,26.6,0
Mexico-Campeche,11,180.9,29.5,1
Mexico-Campeche,20,229.8,29,1
Mexico-Campeche,0,41.8,26.9,0
Mexico-Campeche,23,81.7,27.6,15
Mexico-Campeche,11,180.9,29.5,5
Mexico-Campeche,0,19.3,30.2,0
Mexico-Campeche,20,244.9,29.8,0
Mexico-Campeche,0,6.9,26.7,0
Mexico-Campeche,100,16.1,25.5,0
Mexico-Campeche,0,9.1,27.4,0
Mexico-Campeche,0,41.8,26.9,0
Mexico-Campeche,25,33.1,28.4,0
Mexico-Campeche,0,229.8,29,0
Mexico-Campeche,71,202.8,29,2
Mexico-Campeche,56,173.3,29.4,0
Mexico-Campeche,0,169.2,29,0
Mexico-Campeche,0,229.8,29,0
Mexico-Campeche,94,202.8,29,5
Mexico-Campeche,0,6.9,26.7,0
Mexico-Campeche,36,19.3,30.2,0
Mexico-Campeche,0,169.2,29,0
Mexico-Campeche,15,180.9,29.5,0
Mexico-Campeche,0,65.1,29.5,0
Mexico-Campeche,76,61.7,31.5,0
Mexico-Campeche,0,50.4,23.9,0
Mexico-Campeche,60,363.6,29.3,0
Mexico-Campeche,0,49.7,30.8,0
Mexico-Campeche,0,169.2,29,1
Mexico-Campeche,77,50.4,23.9,0
Mexico-Campeche,21,202.8,29,2
Mexico-Campeche,0,169.2,29,0
Mexico-Campeche,30,50.4,23.9,0
Mexico-Campeche,78,202.8,29.4,0
Mexico-Campeche,13,53.4,26.5,3
Mexico-Campeche,76,173.3,29.4,2
Mexico-Campeche,0,33.4,25,0
Mexico-Campeche,41,53.4,26.5,0
Mexico-Campeche,76,363.6,29.3,0
Mexico-Campeche,0,49.7,30.8,0
Mexico-Campeche,0,19.3,30.2,0
Mexico-Campeche,15,244.9,29.8,1
Mexico-Campeche,0,169.2,29,0
Mexico-Campeche,0,16.1,25.5,0
Mexico-Campeche,100,41.8,26.9,0
Mexico-Campeche,31,81.7,27.6,3
Mexico-Campeche,0,41.8,26.9,0
Mexico-Campeche,0,65.1,29.5,0
Mexico-Campeche,0,33.1,28.4,0
Mexico-Campeche,0,16.1,25.5,0
Mexico-Campeche,39,202.8,29,12
Mexico-Campeche,0,33.8,23.9,0
Mexico-Campeche,35,61.7,31.5,0
Mexico-Campeche,0,221.7,27.2,0
Mexico-Campeche,0,221.7,27.2,0
Mexico-Campeche,0,9.1,27.4,0
Mexico-Campeche,0,53.4,26.5,0
Mexico-Campeche,0,229.8,29,0
Mexico-Campeche,15,33.8,23.9,0
Mexico-Campeche,0,363.6,29.3,0
Mexico-Campeche,57,33.8,23.9,0
Mexico-Campeche,48,202.8,29.4,0
Mexico-Campeche,0,229.8,29,0
Mexico-Campeche,31,50.4,23.9,0
Mexico-Puebla,3,11.7,16.6,0
Mexico-Puebla,0,9,17.1,1
Mexico-Puebla,25,9,17.1,1
Mexico-Puebla,14,217,20.3,1
Mexico-Puebla,13,174.9,19.6,0
Mexico-Puebla,8,37.4,19.8,0
Mexico-Puebla,3,13.3,16.2,3
Mexico-Puebla,30,311.3,19.8,2
Mexico-Puebla,9,11.7,16.6,0
Mexico-Puebla,17,81.2,18.2,0
Mexico-Puebla,14,69.5,21.5,0
Mexico-Puebla,12,174.9,19.6,0
Mexico-Puebla,33,37.4,19.8,0
Mexico-Puebla,22,218.5,19.5,0
Mexico-Puebla,11,311.3,19.8,3
Mexico-Puebla,0,11.7,16.6,0
Mexico-Puebla,0,13.3,16.2,1
Mexico-Puebla,26,37.4,19.8,1
Mexico-Puebla,9,32.3,18.1,0
Mexico-Puebla,26,218.5,19.5,0
Mexico-Puebla,6,48.8,16.8,0
Mexico-Puebla,31,54.2,18.2,0
Mexico-Puebla,0,130.5,21.4,0
Mexico-Puebla,6,35.9,16.9,6
Mexico-Puebla,40,54.2,18.2,0
Mexico-Puebla,12,81.2,18.2,1
Mexico-Puebla,7,81.2,18.2,10
Mexico-Puebla,0,4.4,15.7,0
Mexico-Puebla,4,225.8,19.7,0
Mexico-Puebla,0,130.5,21.4,2
Mexico-Puebla,13,69.5,21.5,0
Mexico-Puebla,8,53.9,20.2,0
Mexico-Puebla,1,114.8,18,3
Mexico-Puebla,8,32.3,18.1,3
Mexico-Puebla,11,53.9,20.2,0
Mexico-Puebla,4,225.8,19.7,0
Mexico-Puebla,0,27.6,14.7,0
Mexico-Puebla,6,13.3,16.2,0
Mexico-Puebla,5,89.3,18.2,0
Mexico-Puebla,21,5.6,15.6,0
Mexico-Puebla,4,114.8,18,2
Mexico-Puebla,8,11.7,16.6,0
Mexico-Puebla,10,174.9,19.6,0
Mexico-Puebla,2,322.5,18.9,8
Mexico-Puebla,15,35.9,16.9,0
Mexico-Puebla,17,81.2,18.2,20
Mexico-Puebla,8,174.9,19.6,0
Mexico-Puebla,21,53.9,20.2,0
Mexico-Puebla,19,225.8,19.7,0
Mexico-Puebla,0,9,17.1,0
Mexico-Puebla,12,4.4,15.7,0
Mexico-Puebla,26,32.3,18.1,0
Mexico-Puebla,8,35.9,16.9,0
Mexico-Puebla,34,54.2,18.2,0
Mexico-Puebla,4,322.5,18.9,0
Mexico-Puebla,12,200,19.1,0
Mexico-Puebla,17,218.5,19.5,0
Mexico-Puebla,8,204.3,19.1,12
Mexico-Puebla,17,322.5,18.9,1
Mexico-Puebla,19,200,19.1,5
Mexico-Puebla,8,9,17.1,0
Mexico-Puebla,40,53.9,20.2,0
Mexico-Puebla,8,204.3,19.1,6
Mexico-Puebla,10,174.9,19.6,0
Mexico-Puebla,17,37.4,19.8,0
Mexico-Puebla,22,69.5,21.5,0
Mexico-Puebla,0,27.6,14.7,0
Mexico-Puebla,0,217,20.3,4
Mexico-Puebla,29,130.5,21.4,2
Mexico-Puebla,15,204.3,19.1,8
Mexico-Puebla,76,27.6,14.7,0
Mexico-Puebla,9,200,19.1,13
Mexico-Puebla,4,204.3,19.1,5
Mexico-Puebla,14,27.6,14.7,0
Mexico-Puebla,9,311.3,19.8,4
Mexico-Puebla,8,48.8,16.8,0
Mexico-Puebla,17,218.5,19.5,0
Mexico-Puebla,5,13.3,16.2,1
Mexico-Puebla,9,48.8,16.8,0
Mexico-Puebla,20,217,20.3,8
Mexico-Puebla,16,130.5,21.4,1
Mexico-Puebla,10,53.9,20.2,0
Mexico-Puebla,5,225.8,19.7,0
Mexico-Puebla,23,204.3,19.1,1
Mexico-Puebla,16,4.4,15.7,0
Mexico-Puebla,6,35.9,16.9,2
Mexico-Puebla,9,81.2,18.2,26
Mexico-Puebla,6,35.9,16.9,0
Mexico-Puebla,0,37.4,19.8,1
Mexico-Puebla,27,54.2,18.2,0
Mexico-Puebla,16,4.4,15.7,0
Mexico-Puebla,11,200,19.1,10
Mexico-Puebla,16,5.6,15.6,0
Mexico-Puebla,10,69.5,21.5,0
Mexico-Puebla,3,114.8,18,2
Mexico-Puebla,5,114.8,18,5
Mexico-Puebla,25,32.3,18.1,1
Mexico-Puebla,24,48.8,16.8,0
Mexico-Puebla,8,322.5,18.9,4
Mexico-Puebla,29,5.6,15.6,0
Mexico-Puebla,25,217,20.3,2
Mexico-Puebla,31,5.6,15.6,0
Mexico-Puebla,29,311.3,19.8,5
Mexico-Puebla,9,322.5,18.9,1
Mexico-Puebla,45,27.6,14.7,0
Mexico-Queretaro_de_Arteaga,0,6.9,16.6,0
Mexico-Queretaro_de_Arteaga,19,2,18.2,0
Mexico-Queretaro_de_Arteaga,0,2,18.2,0
Mexico-Queretaro_de_Arteaga,0,83.2,23.5,0
Mexico-Queretaro_de_Arteaga,13,131.1,21.9,0
Mexico-Queretaro_de_Arteaga,0,17.7,21.6,0
Mexico-Queretaro_de_Arteaga,0,1.3,17.4,0
Mexico-Queretaro_de_Arteaga,8,92.2,21.7,2
Mexico-Queretaro_de_Arteaga,0,6.9,16.6,0
Mexico-Queretaro_de_Arteaga,3,38.8,20.5,0
Mexico-Queretaro_de_Arteaga,7,71.7,24.9,0
Mexico-Queretaro_de_Arteaga,0,131.1,21.9,0
Mexico-Queretaro_de_Arteaga,23,17.7,21.6,0
Mexico-Queretaro_de_Arteaga,6,207,21.5,0
Mexico-Queretaro_de_Arteaga,0,92.2,21.7,0
Mexico-Queretaro_de_Arteaga,0,6.9,16.6,0
Mexico-Queretaro_de_Arteaga,0,1.3,17.4,0
Mexico-Queretaro_de_Arteaga,7,17.7,21.6,0
